pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,code_quality_rate
33316,spring-framework,14,98,3,4,4,,2,False,2,0,False,2,73.03333333333333,,0,0,-0.09625,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33308,spring-framework,34,45,1,1,1,,1,False,1,0,False,4,159.0,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33306,spring-framework,45,110,2,33,0,,1,False,1,0,False,2,25.966666666666665,,0,0,0.16727272727272727,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33298,spring-framework,36,98,1,25,0,,2,False,1,0,False,2,72.9,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33297,spring-framework,56,932,2,23,5,,1,False,3,0,False,0,13.233333333333333,,0,0,0.55,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",below average
33285,spring-framework,55,557,2,20,1,,1,False,3,0,False,0,40.96666666666667,,0,0,0.225,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33266,spring-framework,49,235,1,1,1,,1,False,1,0,False,2,134.03333333333333,,0,0,0.25,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
33260,spring-framework,20,38,1,1,0,,1,False,4,0,False,0,64.1,,0,0,0.4928571428571429,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33258,spring-framework,53,460,2,13,1,,1,False,3,0,False,1,76.06666666666666,,0,0,1.3877787807814457e-17,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33250,spring-framework,50,476,2,27,0,,1,False,1,0,False,0,196.2,,0,0,0.5,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",average
33247,spring-framework,54,108,1,1,0,,1,False,1,0,False,192,156.3,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33241,spring-framework,20,0,1,5,5,,1,False,3,0,False,0,130.1,,0,0,-0.014285714285714263,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33404,spring-framework,36,453,2,19,2,,1,False,1,0,False,0,77.33333333333333,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33402,spring-framework,61,683,1,1,1,,1,False,1,0,False,1,49.9,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33401,spring-framework,76,207,1,48,30,,2,False,4,0,False,4,52.333333333333336,,0,0,0.75,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33390,spring-framework,62,62,1,1,1,,1,False,7,0,False,0,58.4,,0,0,0.3892331932773109,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33374,spring-framework,34,293,2,8,2,,1,False,0,0,False,4,132.76666666666668,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33370,spring-framework,46,451,17,246,41,,1,False,5,0,False,4,132.73333333333332,,0,0,0.3583333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33368,spring-framework,27,115,1,3,3,,1,False,1,0,False,4,52.13333333333333,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33366,spring-framework,27,301,1,68,49,,1,False,6,0,False,4,132.73333333333332,,0,0,0.9988636363636363,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33365,spring-framework,66,502,1,1,2,,1,False,2,1,False,0,86.13333333333334,,16.725833333333334,0,-0.40555555555555556,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33364,spring-framework,96,559,1,1,1,,1,False,4,0,False,0,86.13333333333334,,0,0,0.302020202020202,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33351,spring-framework,52,105,1,2,1,,1,False,1,0,False,192,156.93333333333334,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33343,spring-framework,48,68,2,26,3,,1,False,2,1,False,0,73.96666666666667,,144.91694444444445,0,0.1361111111111111,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33336,spring-framework,66,156,1,1,1,,1,False,2,0,False,1,141.43333333333334,,0,0,0.575,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33316,spring-framework,14,98,3,4,4,,2,False,2,0,False,2,73.03333333333333,,0,0,-0.09625,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33308,spring-framework,34,45,1,1,1,,1,False,1,0,False,4,159.0,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33306,spring-framework,45,110,2,33,0,,1,False,1,0,False,2,25.966666666666665,,0,0,0.16727272727272727,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33298,spring-framework,36,98,1,25,0,,2,False,1,0,False,2,72.9,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33297,spring-framework,56,932,2,23,5,,1,False,3,0,False,0,13.233333333333333,,0,0,0.55,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",below average
33285,spring-framework,55,557,2,20,1,,1,False,3,0,False,0,40.96666666666667,,0,0,0.225,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33266,spring-framework,49,235,1,1,1,,1,False,1,0,False,2,134.03333333333333,,0,0,0.25,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
33260,spring-framework,20,38,1,1,0,,1,False,4,0,False,0,64.1,,0,0,0.4928571428571429,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33258,spring-framework,53,460,2,13,1,,1,False,3,0,False,1,76.06666666666666,,0,0,1.3877787807814457e-17,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
33250,spring-framework,50,476,2,27,0,,1,False,1,0,False,0,196.2,,0,0,0.5,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",average
33247,spring-framework,54,108,1,1,0,,1,False,1,0,False,192,156.3,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33241,spring-framework,20,0,1,5,5,,1,False,3,0,False,0,130.1,,0,0,-0.014285714285714263,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33233,spring-framework,59,188,2,28,2,,1,False,4,0,False,2,133.86666666666667,,0,0,0.4259469696969697,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
33222,spring-framework,44,37,2,33,2,,1,False,2,0,False,68,179.36666666666667,,0,0,0.5,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33220,spring-framework,84,699,2,68,5,,4,False,9,2,False,1,76.76666666666667,,905.9872222222223,1,0.375,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
33186,spring-framework,6,0,1,2,2,,1,False,3,0,False,0,110.76666666666667,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33181,spring-framework,60,180,2,6,1,,1,False,0,0,False,0,121.46666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33156,spring-framework,64,187,1,11,3,,1,False,1,0,False,4,86.0,,0,0,0.23,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
33155,spring-framework,34,232,5,196,3,,1,False,1,0,False,1,76.46666666666667,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33152,spring-framework,61,615,1,4,6,,1,False,1,0,False,0,105.33333333333333,,0,0,0.07857142857142857,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
33150,spring-framework,52,1466,2,26,0,,1,False,1,1,False,1,107.56666666666666,,90.73916666666666,0,0.8,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
33137,spring-framework,59,2133,2,18,6,,1,False,3,0,False,0,114.0,,0,0,0.20952380952380956,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33134,spring-framework,83,153,1,3,1,,1,False,8,0,False,0,3.6333333333333333,,0,0,0.7325892857142857,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33111,spring-framework,99,317,2,66,16,,1,False,2,0,False,0,9.766666666666667,,0,0,0.375,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
33105,spring-framework,98,210,2,81,12,,2,False,6,1,False,1,77.26666666666667,,5.053888888888889,0,0.88,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
33101,spring-framework,59,1464,5,152,1,,1,False,2,0,False,0,157.66666666666666,,0,0,0.3953125,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",average
33085,spring-framework,82,1543,2,26,9,,1,False,1,0,False,4,50.43333333333333,,0,0,0.2555555555555556,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
33073,spring-framework,43,49,2,111,4,,3,False,4,2,False,1,116.43333333333334,,554.6447222222222,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33065,spring-framework,51,2468,1,3,3,,1,False,2,0,False,0,142.1,,0,0,0.3080357142857143,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
33042,spring-framework,60,34,1,1,1,,1,False,3,0,False,0,4.1,,0,0,-0.275,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
33036,spring-framework,19,92,1,1,1,,1,False,3,0,False,4,50.233333333333334,,0,0,0.575,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33023,spring-framework,82,316,3,60,4,,1,False,1,0,False,4,97.33333333333333,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
33017,spring-framework,69,95,1,1,1,0.06888888888888889,1,False,1,0,True,192,155.03333333333333,,0,0,0.5375,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
32992,spring-framework,59,724,1,1,1,3.229722222222222,1,False,1,0,True,1,144.96666666666667,,0,0,0.2361904761904762,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32977,spring-framework,60,184,2,4,1,,1,False,2,0,False,2,132.5,,0,0,0.2263888888888889,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32956,spring-framework,58,39,1,30,20,,5,False,2,0,False,0,40.733333333333334,,0,0,0.14166666666666666,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
32955,spring-framework,20,72,1,23,11,,3,False,2,0,False,0,40.733333333333334,,0,0,0.2638888888888889,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
32954,spring-framework,17,58,1,17,7,,1,False,2,0,False,0,40.733333333333334,,0,0,0.3055555555555556,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
32941,spring-framework,51,65,2,22,2,,1,False,5,0,False,0,26.866666666666667,,0,0,1.6904761904761905,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32931,spring-framework,46,168,2,43,0,,2,False,4,0,False,1,38.3,,0,0,0.47500000000000003,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
32926,spring-framework,49,2293,1,3,3,97.01027777777777,1,False,3,0,True,1,90.7,,0,0,-0.3666666666666667,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
32901,spring-framework,39,111,2,82,9,,1,False,3,0,False,0,44.96666666666667,,0,0,-0.04444444444444445,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",worst
32900,spring-framework,49,16,1,25,0,,1,False,1,0,False,0,20.066666666666666,,0,0,0.4,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
32896,spring-framework,25,189,1,95,0,,1,False,3,0,False,0,19.266666666666666,,0,0,0.38095238095238093,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
32895,spring-framework,77,14,2,50,9,,2,False,11,0,False,0,115.4,,0,0,0.10892857142857144,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
32876,spring-framework,79,63,2,42,3,,1,False,9,0,False,68,177.53333333333333,,0,0,-0.24254208754208756,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
32853,spring-framework,60,718,4,104,3,,1,False,1,0,False,0,19.866666666666667,,0,0,0.037500000000000006,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
32852,spring-framework,26,0,4,144,16,,1,False,3,0,False,0,50.666666666666664,,0,0,0.14285714285714285,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
32814,spring-framework,51,1347,3,24,1,,1,False,3,0,False,1,74.7,,0,0,0.25000000000000006,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
32804,spring-framework,85,630,2,186,95,,1,False,7,1,False,4,92.06666666666666,,57.61916666666667,1,0.2583333333333333,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",bad
32799,spring-framework,78,160,1,6,2,,1,False,0,0,False,0,26.1,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32796,spring-framework,59,509,1,1,1,,1,False,4,0,False,1,70.06666666666666,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
32784,spring-framework,73,43,4,7,5,0.47194444444444444,1,False,0,0,True,68,177.06666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
32782,spring-framework,9,0,1,2,1,1.4091666666666667,1,False,0,0,True,68,177.06666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
32765,spring-framework,35,343,1,24,24,,1,False,0,0,False,1,37.43333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
32763,spring-framework,83,1308,4,61,0,,2,False,3,0,False,1,37.43333333333333,,0,0,0.5916666666666667,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
32745,spring-framework,52,564,2,53,0,,1,False,1,0,False,0,57.766666666666666,,0,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",average
32738,spring-framework,55,0,2,25,1,,1,False,1,0,False,1,55.46666666666667,,0,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
32718,spring-framework,31,2021,1,8,0,,2,False,7,1,False,0,123.33333333333333,,720.8994444444445,0,-0.32049242424242425,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",below average
32704,spring-framework,61,1899,3,98,11,,1,False,12,2,False,4,91.46666666666667,,418.52722222222224,1,0.5175820707070707,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
32703,spring-framework,61,2007,2,21,1,,2,False,7,0,False,1,49.0,,0,0,1.0438450727513229,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
32675,spring-framework,37,90,1,1,1,,1,False,1,0,False,1,73.76666666666667,,0,0,0.125,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32674,spring-framework,27,111,1,2,1,,1,False,2,1,False,1,73.76666666666667,,5.818333333333333,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
32673,spring-framework,68,222,2,2,2,,3,False,1,0,False,1,73.76666666666667,,0,0,-0.4,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
32663,spring-framework,67,193,1,2,2,,1,False,2,0,False,1,27.466666666666665,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
32662,spring-framework,74,731,3,114,7,,1,False,4,0,False,0,47.266666666666666,,0,0,0.9838113275613275,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
32660,spring-framework,55,1812,2,18,0,,1,False,3,0,False,1,18.3,,0,0,0.5625,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",average
32659,spring-framework,76,104,2,2,2,,1,False,1,0,False,4,61.96666666666667,,0,0,0.0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",below average
32656,spring-framework,67,622,1,16,6,,1,False,1,0,False,1,73.7,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
